Time,GHI_0_Wm2,GHI_1_Wm2,GHI_2_Wm2,GHI_3_Wm2,GHI_4_Wm2,GHI_5_Wm2,DNI_0_Wm2,DNI_1_Wm2,DNI_2_Wm2
2025-08-16 01:37:00+00:00,-1.9896508728179556,-1.4,-1.1,0.14134129701754386,-0.029253076166666662,-0.18587714766666666,-0.12393053706056754,0.3466666666666667,-1.7
2025-08-16 01:38:00+00:00,-2.0228387364921034,-1.4183333333333332,-1.1,0.10041241401754386,-0.029679632833333334,-0.230489991305,-0.13595933820415076,0.31714285714285717,-1.7083333333333333
2025-08-16 01:39:00+00:00,-2.1124064837905236,-1.5066666666666668,-1.1,-0.11046049280701754,-0.028534747833333332,-0.2989777166666666,-0.1442185514612452,0.2992307692307692,-1.7766666666666666
2025-08-16 01:40:00+00:00,-2.109123025768911,-1.5,-1.1,-0.009847020000000001,-0.02851440116666667,-0.13213962393333334,-0.13130029521389242,0.31,-1.7933333333333334
2025-08-16 01:41:00+00:00,-2.110141313383209,-1.5166666666666666,-1.1,-0.012526454701754385,-0.030279217,-0.1609832747457627,-0.12746717301990684,0.31,-1.79
2025-08-16 01:42:00+00:00,-2.123441396508728,-1.5483333333333333,-1.1,-0.037646429175438596,-0.026812351,-0.24559518019999999,-0.14798813977128336,0.2733333333333334,-1.8
2025-08-16 01:43:00+00:00,-2.1262676641729015,-1.5566666666666669,-1.1,-0.12620276122807017,-0.02623957816666667,-0.1875180803333333,-0.1471622189750106,0.27,-1.7783333333333333
2025-08-16 01:44:00+00:00,-2.040295095594348,-1.5,-1.1,0.08467132699999999,-0.03726914816666666,-0.14433968979999998,-0.12875899915290132,0.2945,-1.7333333333333334
2025-08-16 01:45:00+00:00,-1.965336658354115,-1.4166666666666667,-1.1,0.16163891157894736,-0.03927574616666666,-0.052931709498305085,-0.13089792291401947,,-1.7
2025-08-16 01:46:00+00:00,-1.9103283458021614,-1.3666666666666667,-1.1,0.205648749122807,-0.03487119116666667,-0.14733537383333334,-0.1401101228293096,0.31,-1.7
