Time,CHP1_140049_DNI_mV,SMP22_200060_DHI_Wm2,CMP11_128767_GHI_mV,StarSchenk_7773_GHI_mV,solar_zenith,solar_azimuth
2025-09-02 12:07:00+00:00,0.011,191.122,1.523,2.436,49.391,198.897
2025-09-02 12:08:00+00:00,0.022,191.353,1.532,2.456,49.437,199.218
2025-09-02 12:09:00+00:00,0.005,188.04,1.492,2.399,49.484,199.538
2025-09-02 12:10:00+00:00,0.005,183.125,1.452,2.335,49.531,199.858
2025-09-02 12:11:00+00:00,0.005,173.903,1.377,2.227,49.58,200.177
2025-09-02 12:12:00+00:00,0.004,161.337,1.274,2.078,49.629,200.496
2025-09-02 12:13:00+00:00,0.004,145.647,1.146,1.888,49.679,200.814
2025-09-02 12:14:00+00:00,0.004,130.085,1.02,1.69,49.729,201.132
2025-09-02 12:15:00+00:00,0.004,119.112,0.931,1.543,49.78,201.45
2025-09-02 12:16:00+00:00,0.005,114.848,0.897,1.477,49.832,201.767
2025-09-02 12:17:00+00:00,0.004,113.825,0.889,1.456,49.885,202.083
2025-09-02 12:18:00+00:00,0.004,112.603,0.881,1.439,49.938,202.4
2025-09-02 12:19:00+00:00,0.003,108.84,0.852,1.395,49.993,202.715
2025-09-02 12:20:00+00:00,0.002,102.803,0.803,1.322,50.047,203.031
2025-09-02 12:21:00+00:00,0.002,98.1,0.767,1.261,50.103,203.345
2025-09-02 12:22:00+00:00,0.001,96.608,0.755,1.238,50.159,203.66
2025-09-02 12:23:00+00:00,0.001,96.263,0.753,1.233,50.216,203.974
2025-09-02 12:24:00+00:00,0.002,93.307,0.73,1.2,50.274,204.287
2025-09-02 12:25:00+00:00,0.002,87.693,0.684,1.134,50.332,204.6
2025-09-02 12:26:00+00:00,0.001,80.912,0.629,1.051,50.391,204.912
2025-09-02 12:27:00+00:00,0.001,74.475,0.575,0.97,50.451,205.224
2025-09-02 12:28:00+00:00,0.001,68.332,0.526,0.891,50.512,205.536
2025-09-02 12:29:00+00:00,0.001,63.81,0.491,0.833,50.573,205.846
2025-09-02 12:30:00+00:00,0.001,60.815,0.466,0.792,50.635,206.157
2025-09-02 12:31:00+00:00,0.001,59.153,0.454,0.769,50.697,206.467
2025-09-02 12:32:00+00:00,0.001,58.65,0.45,0.761,50.76,206.776
2025-09-02 12:33:00+00:00,0.001,59.493,0.458,0.769,50.824,207.085
2025-09-02 12:34:00+00:00,0.002,61.627,0.478,0.795,50.889,207.394
2025-09-02 12:35:00+00:00,0.002,63.13,0.491,0.816,50.954,207.701
2025-09-02 12:36:00+00:00,0.002,62.258,0.483,0.809,51.02,208.009
2025-09-02 12:37:00+00:00,0.001,62.01,0.481,0.803,51.086,208.316
2025-09-02 12:38:00+00:00,0.002,64.432,0.502,0.83,51.154,208.622
2025-09-02 12:39:00+00:00,0.003,68.338,0.535,0.877,51.221,208.928
2025-09-02 12:40:00+00:00,0.002,73.037,0.572,0.935,51.29,209.233
2025-09-02 12:41:00+00:00,0.001,78.41,0.616,0.999,51.359,209.537
2025-09-02 12:42:00+00:00,0.001,86.157,0.68,1.092,51.429,209.842
2025-09-02 12:43:00+00:00,0.001,93.545,0.739,1.186,51.499,210.145
2025-09-02 12:44:00+00:00,0.002,98.822,0.782,1.254,51.571,210.448
2025-09-02 12:45:00+00:00,0.003,104.147,0.826,1.319,51.642,210.751
2025-09-02 12:46:00+00:00,0.004,109.2,0.869,1.383,51.715,211.053
2025-09-02 12:47:00+00:00,0.003,113.23,0.901,1.436,51.788,211.354
2025-09-02 12:48:00+00:00,0.003,116.443,0.927,1.477,51.861,211.655
2025-09-02 12:49:00+00:00,0.002,117.912,0.938,1.499,51.936,211.955
2025-09-02 12:50:00+00:00,0.003,116.448,0.927,1.485,52.011,212.255
2025-09-02 12:51:00+00:00,0.003,112.952,0.899,1.442,52.086,212.554
2025-09-02 12:52:00+00:00,0.002,109.605,0.872,1.4,52.162,212.853
2025-09-02 12:53:00+00:00,0.002,106.727,0.848,1.365,52.239,213.151
2025-09-02 12:54:00+00:00,0.003,103.022,0.819,1.32,52.316,213.449
2025-09-02 12:55:00+00:00,0.003,97.583,0.775,1.255,52.394,213.746
2025-09-02 12:56:00+00:00,0.002,91.13,0.722,1.175,52.473,214.042
2025-09-02 12:57:00+00:00,0.003,86.508,0.685,1.113,52.552,214.338
2025-09-02 12:58:00+00:00,0.003,86.007,0.681,1.1,52.632,214.633
2025-09-02 12:59:00+00:00,0.003,88.243,0.699,1.124,52.712,214.928
2025-09-02 13:00:00+00:00,0.003,90.98,0.722,1.157,52.793,215.222
2025-09-02 13:01:00+00:00,0.003,94.013,0.747,1.195,52.875,215.515
2025-09-02 13:02:00+00:00,0.003,98.627,0.785,1.25,52.957,215.808
2025-09-02 13:03:00+00:00,0.003,104.663,0.834,1.325,53.04,216.101
2025-09-02 13:04:00+00:00,0.003,111.56,0.891,1.411,53.123,216.393
2025-09-02 13:05:00+00:00,0.003,116.6,0.931,1.479,53.207,216.684
2025-09-02 13:06:00+00:00,0.003,120.028,0.96,1.525,53.291,216.974
2025-09-02 13:07:00+00:00,0.003,123.782,0.99,1.572,53.376,217.265
2025-09-02 13:08:00+00:00,0.002,127.548,1.021,1.62,53.462,217.554
2025-09-02 13:09:00+00:00,0.002,130.517,1.045,1.658,53.548,217.843
2025-09-02 13:10:00+00:00,0.002,131.513,1.054,1.675,53.635,218.131
2025-09-02 13:11:00+00:00,0.003,131.663,1.055,1.678,53.722,218.419
2025-09-02 13:12:00+00:00,0.002,132.27,1.06,1.687,53.81,218.706
2025-09-02 13:13:00+00:00,0.003,133.013,1.066,1.696,53.898,218.993
2025-09-02 13:14:00+00:00,0.003,135.795,1.088,1.728,53.987,219.279
2025-09-02 13:15:00+00:00,0.003,138.04,1.106,1.758,54.076,219.564
2025-09-02 13:16:00+00:00,0.003,138.737,1.112,1.768,54.166,219.849
2025-09-02 13:17:00+00:00,0.003,138.043,1.105,1.762,54.257,220.133
2025-09-02 13:18:00+00:00,0.003,134.755,1.078,1.726,54.348,220.417
2025-09-02 13:19:00+00:00,0.003,128.672,1.028,1.653,54.44,220.7
2025-09-02 13:20:00+00:00,0.003,121.737,0.971,1.567,54.532,220.983
2025-09-02 13:21:00+00:00,0.003,115.452,0.921,1.487,54.624,221.265
2025-09-02 13:22:00+00:00,0.003,110.342,0.879,1.421,54.717,221.546
2025-09-02 13:23:00+00:00,0.002,106.387,0.847,1.369,54.811,221.827
2025-09-02 13:24:00+00:00,0.002,103.633,0.825,1.332,54.905,222.107
2025-09-02 13:25:00+00:00,0.003,101.813,0.81,1.308,55.0,222.387
2025-09-02 13:26:00+00:00,0.002,100.535,0.799,1.291,55.095,222.666
2025-09-02 13:27:00+00:00,0.002,99.632,0.792,1.278,55.191,222.944
2025-09-02 13:28:00+00:00,0.002,99.12,0.788,1.271,55.287,223.222
2025-09-02 13:29:00+00:00,0.002,98.915,0.786,1.268,55.384,223.499
2025-09-02 13:30:00+00:00,0.002,99.198,0.79,1.271,55.481,223.776
2025-09-02 13:31:00+00:00,0.002,100.067,0.797,1.28,55.578,224.052
2025-09-02 13:32:00+00:00,0.002,101.467,0.808,1.297,55.677,224.328
2025-09-02 13:33:00+00:00,0.002,103.225,0.823,1.319,55.775,224.603
2025-09-02 13:34:00+00:00,0.002,105.003,0.838,1.341,55.874,224.877
2025-09-02 13:35:00+00:00,0.002,106.625,0.852,1.362,55.974,225.151
2025-09-02 13:36:00+00:00,0.002,107.835,0.861,1.379,56.074,225.424
2025-09-02 13:37:00+00:00,0.002,108.43,0.866,1.387,56.174,225.697
2025-09-02 13:38:00+00:00,0.002,108.428,0.866,1.388,56.275,225.969
2025-09-02 13:39:00+00:00,0.002,108.0,0.862,1.384,56.377,226.241
2025-09-02 13:40:00+00:00,0.002,107.215,0.856,1.374,56.479,226.512
2025-09-02 13:41:00+00:00,0.002,106.21,0.847,1.362,56.581,226.782
2025-09-02 13:42:00+00:00,0.002,105.027,0.838,1.347,56.684,227.052
2025-09-02 13:43:00+00:00,0.003,103.695,0.828,1.33,56.787,227.321
2025-09-02 13:44:00+00:00,0.003,102.318,0.816,1.312,56.891,227.59
2025-09-02 13:45:00+00:00,0.003,101.168,0.807,1.297,56.995,227.858
2025-09-02 13:46:00+00:00,0.003,100.443,0.801,1.288,57.1,228.126
2025-09-02 13:47:00+00:00,0.003,100.233,0.799,1.285,57.205,228.393
2025-09-02 13:48:00+00:00,0.003,100.618,0.802,1.288,57.31,228.659
2025-09-02 13:49:00+00:00,0.003,101.232,0.807,1.295,57.416,228.925
2025-09-02 13:50:00+00:00,0.003,101.738,0.812,1.301,57.522,229.19
2025-09-02 13:51:00+00:00,0.003,101.933,0.813,1.304,57.629,229.455
2025-09-02 13:52:00+00:00,0.003,101.917,0.813,1.304,57.736,229.719
2025-09-02 13:53:00+00:00,0.003,102.148,0.815,1.305,57.844,229.983
2025-09-02 13:54:00+00:00,0.002,102.803,0.82,1.313,57.952,230.246
2025-09-02 13:55:00+00:00,0.002,103.993,0.83,1.327,58.06,230.509
2025-09-02 13:56:00+00:00,0.003,105.363,0.841,1.343,58.169,230.771
2025-09-02 13:57:00+00:00,0.003,106.515,0.851,1.358,58.278,231.033
2025-09-02 13:58:00+00:00,0.003,107.05,0.855,1.366,58.388,231.294
2025-09-02 13:59:00+00:00,0.003,107.03,0.854,1.366,58.498,231.554
2025-09-02 14:00:00+00:00,0.003,106.56,0.849,1.362,58.608,231.814
2025-09-02 14:01:00+00:00,0.003,105.658,0.841,1.352,58.719,232.073
2025-09-02 14:02:00+00:00,0.003,104.333,0.83,1.336,58.83,232.332
2025-09-02 14:03:00+00:00,0.003,102.705,0.816,1.316,58.942,232.59
2025-09-02 14:04:00+00:00,0.003,100.755,0.8,1.293,59.054,232.848
2025-09-02 14:05:00+00:00,0.003,98.562,0.783,1.265,59.166,233.105
2025-09-02 14:06:00+00:00,0.003,95.978,0.763,1.233,59.279,233.362
2025-09-02 14:07:00+00:00,0.003,92.5,0.735,1.19,59.392,233.618
2025-09-02 14:08:00+00:00,0.003,87.902,0.698,1.135,59.506,233.874
2025-09-02 14:09:00+00:00,0.003,83.06,0.659,1.075,59.619,234.129
2025-09-02 14:10:00+00:00,0.003,79.015,0.626,1.023,59.734,234.384
2025-09-02 14:11:00+00:00,0.003,76.643,0.607,0.989,59.848,234.638
2025-09-02 14:12:00+00:00,0.003,76.512,0.607,0.984,59.963,234.892
2025-09-02 14:13:00+00:00,0.003,78.455,0.623,1.005,60.078,235.145
2025-09-02 14:14:00+00:00,0.003,81.852,0.65,1.046,60.194,235.397
2025-09-02 14:15:00+00:00,0.003,86.008,0.683,1.096,60.31,235.649
2025-09-02 14:16:00+00:00,0.003,90.337,0.718,1.151,60.426,235.901
2025-09-02 14:17:00+00:00,0.003,94.903,0.755,1.208,60.543,236.152
2025-09-02 14:18:00+00:00,0.003,100.038,0.796,1.271,60.66,236.403
2025-09-02 14:19:00+00:00,0.003,105.75,0.842,1.341,60.777,236.653
2025-09-02 14:20:00+00:00,0.003,111.74,0.89,1.416,60.895,236.902
2025-09-02 14:21:00+00:00,0.003,117.542,0.937,1.489,61.013,237.151
2025-09-02 14:22:00+00:00,0.003,122.768,0.979,1.555,61.132,237.4
2025-09-02 14:23:00+00:00,0.003,127.188,1.007,1.611,61.25,237.648
2025-09-02 14:24:00+00:00,0.003,130.842,0.961,1.658,61.369,237.896
2025-09-02 14:25:00+00:00,0.003,133.928,1.077,1.576,61.489,238.143
2025-09-02 14:26:00+00:00,0.003,133.027,1.099,1.73,61.608,238.39
2025-09-02 14:27:00+00:00,0.003,139.33,1.11,1.769,61.728,238.636
2025-09-02 14:28:00+00:00,0.003,140.603,1.127,1.788,61.848,238.882
2025-09-02 14:29:00+00:00,0.003,140.625,1.126,1.792,61.969,239.127
2025-09-02 14:30:00+00:00,0.003,139.247,1.114,1.778,62.09,239.372
2025-09-02 14:31:00+00:00,0.003,136.508,1.091,1.747,62.211,239.616
2025-09-02 14:32:00+00:00,0.003,132.703,1.059,1.702,62.333,239.86
2025-09-02 14:33:00+00:00,0.003,128.31,1.023,1.649,62.454,240.103
2025-09-02 14:34:00+00:00,0.003,123.823,0.987,1.593,62.576,240.346
2025-09-02 14:35:00+00:00,0.003,119.583,0.953,1.54,62.699,240.589
2025-09-02 14:36:00+00:00,0.002,115.707,0.921,1.491,62.821,240.831
2025-09-02 14:37:00+00:00,0.002,112.273,0.894,1.448,62.944,241.072
2025-09-02 14:38:00+00:00,0.002,109.227,0.87,1.408,63.068,241.313
2025-09-02 14:39:00+00:00,0.003,106.682,0.849,1.376,63.191,241.554
2025-09-02 14:40:00+00:00,0.003,104.918,0.835,1.353,63.315,241.794
2025-09-02 14:41:00+00:00,0.003,104.155,0.829,1.342,63.439,242.034
2025-09-02 14:42:00+00:00,0.003,104.4,0.831,1.344,63.563,242.273
2025-09-02 14:43:00+00:00,0.003,105.193,0.838,1.353,63.688,242.512
2025-09-02 14:44:00+00:00,0.003,106.043,0.844,1.363,63.813,242.751
2025-09-02 14:45:00+00:00,0.003,106.742,0.849,1.373,63.938,242.989
2025-09-02 14:46:00+00:00,0.002,107.38,0.854,1.381,64.064,243.226
2025-09-02 14:47:00+00:00,0.003,108.262,0.862,1.392,64.189,243.464
2025-09-02 14:48:00+00:00,0.003,109.705,0.873,1.409,64.315,243.7
2025-09-02 14:49:00+00:00,0.003,111.868,0.892,1.436,64.441,243.937
2025-09-02 14:50:00+00:00,0.004,114.703,0.915,1.471,64.568,244.173
2025-09-02 14:51:00+00:00,0.009,118.108,0.945,1.516,64.694,244.408
2025-09-02 14:52:00+00:00,0.041,121.817,0.99,1.583,64.821,244.643
2025-09-02 14:53:00+00:00,0.073,125.563,1.033,1.655,64.949,244.878
2025-09-02 14:54:00+00:00,0.047,128.815,1.048,1.681,65.076,245.112
2025-09-02 14:55:00+00:00,0.037,131.383,1.064,1.705,65.204,245.346
2025-09-02 14:56:00+00:00,0.047,133.015,1.08,1.734,65.332,245.58
2025-09-02 14:57:00+00:00,0.023,133.04,1.069,1.724,65.46,245.813
2025-09-02 14:58:00+00:00,0.01,131.258,1.05,1.693,65.588,246.045
2025-09-02 14:59:00+00:00,0.007,129.355,1.034,1.667,65.717,246.278
2025-09-02 15:00:00+00:00,0.009,128.432,1.028,1.656,65.846,246.51
2025-09-02 15:01:00+00:00,0.011,128.553,1.03,1.658,65.975,246.741
2025-09-02 15:02:00+00:00,0.011,129.508,1.038,1.669,66.104,246.972
2025-09-02 15:03:00+00:00,0.01,131.337,1.052,1.692,66.233,247.203
2025-09-02 15:04:00+00:00,0.018,134.255,1.08,1.733,66.363,247.434
2025-09-02 15:05:00+00:00,0.062,138.032,1.131,1.809,66.493,247.664
2025-09-02 15:06:00+00:00,0.367,142.072,1.291,2.027,66.623,247.893
2025-09-02 15:07:00+00:00,0.667,145.547,1.437,2.307,66.753,248.123
2025-09-02 15:08:00+00:00,0.195,147.23,1.253,2.047,66.884,248.352
2025-09-02 15:09:00+00:00,0.056,149.178,1.213,1.952,67.015,248.58
2025-09-02 15:10:00+00:00,0.07,152.547,1.247,1.996,67.146,248.808
2025-09-02 15:11:00+00:00,0.076,157.628,1.29,2.057,67.277,249.036
2025-09-02 15:12:00+00:00,0.135,163.793,1.361,2.171,67.408,249.264
2025-09-02 15:13:00+00:00,0.131,170.098,1.41,2.246,67.54,249.491
2025-09-02 15:14:00+00:00,0.385,176.913,1.566,2.454,67.671,249.718
2025-09-02 15:15:00+00:00,1.662,185.665,2.137,3.273,67.803,249.944
2025-09-02 15:16:00+00:00,2.478,194.007,2.51,3.991,67.935,250.17
2025-09-02 15:17:00+00:00,2.223,199.177,2.447,3.863,68.068,250.396
2025-09-02 15:18:00+00:00,3.847,205.745,3.112,4.806,68.2,250.621
2025-09-02 15:19:00+00:00,3.836,209.282,3.121,5.049,68.333,250.846
2025-09-02 15:20:00+00:00,3.978,210.992,3.179,5.013,68.466,251.071
2025-09-02 15:21:00+00:00,4.824,215.032,3.518,5.53,68.599,251.296
2025-09-02 15:22:00+00:00,4.308,216.622,3.326,5.367,68.732,251.52
2025-09-02 15:23:00+00:00,4.665,218.528,3.462,5.515,68.865,251.744
2025-09-02 15:24:00+00:00,4.553,218.003,3.4,5.433,68.999,251.967
2025-09-02 15:25:00+00:00,4.857,217.318,3.492,5.583,69.132,252.19
2025-09-02 15:26:00+00:00,5.102,216.603,3.562,5.692,69.266,252.413
2025-09-02 15:27:00+00:00,5.204,215.27,3.575,5.709,69.4,252.636
2025-09-02 15:28:00+00:00,3.651,209.843,2.953,4.937,69.535,252.858
2025-09-02 15:29:00+00:00,2.994,206.98,2.697,4.331,69.669,253.08
2025-09-02 15:30:00+00:00,3.77,209.167,2.985,4.699,69.803,253.301
2025-09-02 15:31:00+00:00,5.174,212.262,3.49,5.539,69.938,253.523
2025-09-02 15:32:00+00:00,5.211,208.368,3.457,5.566,70.073,253.744
2025-09-02 15:33:00+00:00,5.222,203.042,3.403,5.489,70.208,253.964
2025-09-02 15:34:00+00:00,5.234,197.123,3.346,5.403,70.343,254.185
2025-09-02 15:35:00+00:00,5.182,191.012,3.263,5.286,70.478,254.405
2025-09-02 15:36:00+00:00,5.169,185.493,3.2,5.188,70.613,254.625
2025-09-02 15:37:00+00:00,5.058,180.867,3.11,5.065,70.749,254.845
2025-09-02 15:38:00+00:00,5.083,177.753,3.081,4.994,70.884,255.064
2025-09-02 15:39:00+00:00,5.116,175.558,3.063,4.979,71.02,255.283
2025-09-02 15:40:00+00:00,4.704,172.602,2.889,4.754,71.156,255.502
2025-09-02 15:41:00+00:00,3.584,167.86,2.467,4.136,71.292,255.72
2025-09-02 15:42:00+00:00,2.383,162.7,2.027,3.429,71.428,255.938
2025-09-02 15:43:00+00:00,1.579,159.042,1.736,2.914,71.565,256.156
2025-09-02 15:44:00+00:00,1.619,157.227,1.735,2.85,71.701,256.374
2025-09-02 15:45:00+00:00,1.711,155.048,1.743,2.884,71.837,256.591
2025-09-02 15:46:00+00:00,1.465,151.145,1.63,2.714,71.974,256.809
2025-09-02 15:47:00+00:00,1.565,147.708,1.632,2.678,72.111,257.026
2025-09-02 15:48:00+00:00,2.276,145.403,1.834,2.976,72.248,257.242
2025-09-02 15:49:00+00:00,2.383,142.16,1.836,3.065,72.385,257.459
2025-09-02 15:50:00+00:00,1.703,136.378,1.574,2.66,72.522,257.675
2025-09-02 15:51:00+00:00,1.245,131.078,1.384,2.344,72.659,257.891
2025-09-02 15:52:00+00:00,1.192,126.643,1.33,2.225,72.796,258.107
2025-09-02 15:53:00+00:00,1.746,123.03,1.467,2.414,72.934,258.322
2025-09-02 15:54:00+00:00,2.073,119.998,1.538,2.542,73.071,258.537
2025-09-02 15:55:00+00:00,1.59,116.482,1.358,2.34,73.209,258.752
2025-09-02 15:56:00+00:00,0.847,112.843,1.11,1.907,73.346,258.967
2025-09-02 15:57:00+00:00,0.761,109.828,1.063,1.789,73.484,259.182
2025-09-02 15:58:00+00:00,1.202,107.627,1.172,1.947,73.622,259.396
2025-09-02 15:59:00+00:00,1.633,105.912,1.278,2.108,73.76,259.61
2025-09-02 16:00:00+00:00,2.723,104.153,1.572,2.543,73.898,259.824
2025-09-02 16:01:00+00:00,3.838,102.265,1.866,3.031,74.036,260.038
2025-09-02 16:02:00+00:00,3.192,98.913,1.644,2.858,74.175,260.251
2025-09-02 16:03:00+00:00,0.851,93.64,0.94,1.69,74.313,260.464
2025-09-02 16:04:00+00:00,1.471,93.725,1.112,1.848,74.451,260.677
2025-09-02 16:05:00+00:00,1.083,94.437,1.011,1.75,74.59,260.89
2025-09-02 16:06:00+00:00,0.19,95.37,0.772,1.37,74.728,261.103
2025-09-02 16:07:00+00:00,0.648,97.477,0.916,1.523,74.867,261.315
2025-09-02 16:08:00+00:00,0.196,99.077,0.807,1.395,75.005,261.528
2025-09-02 16:09:00+00:00,0.048,101.347,0.786,1.335,75.144,261.74
2025-09-02 16:10:00+00:00,0.061,104.225,0.815,1.369,75.283,261.952
2025-09-02 16:11:00+00:00,0.059,107.26,0.84,1.408,75.422,262.163
2025-09-02 16:12:00+00:00,0.173,109.783,0.893,1.478,75.561,262.375
2025-09-02 16:13:00+00:00,0.467,112.6,0.992,1.615,75.7,262.586
2025-09-02 16:14:00+00:00,1.077,114.96,1.164,1.923,75.839,262.797
2025-09-02 16:15:00+00:00,0.396,115.408,0.996,1.686,75.978,263.008
2025-09-02 16:16:00+00:00,0.96,117.827,1.156,1.841,76.117,263.219
2025-09-02 16:17:00+00:00,1.517,120.737,1.312,2.15,76.256,263.43
2025-09-02 16:18:00+00:00,2.902,123.138,1.664,2.64,76.395,263.64
2025-09-02 16:19:00+00:00,2.766,123.068,1.62,2.697,76.535,263.851
2025-09-02 16:20:00+00:00,0.856,120.21,1.142,1.97,76.674,264.061
2025-09-02 16:21:00+00:00,2.336,121.288,1.496,2.409,76.813,264.271
2025-09-02 16:22:00+00:00,1.49,119.41,1.28,2.174,76.953,264.481
2025-09-02 16:23:00+00:00,0.467,112.195,0.982,1.692,77.092,264.69
2025-09-02 16:24:00+00:00,0.445,107.185,0.936,1.56,77.232,264.9
2025-09-02 16:25:00+00:00,0.262,103.682,0.868,1.454,77.371,265.109
2025-09-02 16:26:00+00:00,0.3,101.232,0.855,1.424,77.511,265.318
2025-09-02 16:27:00+00:00,0.337,99.582,0.851,1.412,77.65,265.528
2025-09-02 16:28:00+00:00,1.13,98.968,1.021,1.67,77.79,265.737
2025-09-02 16:29:00+00:00,0.599,96.95,0.887,1.487,77.929,265.945
2025-09-02 16:30:00+00:00,0.469,95.68,0.847,1.426,78.069,266.154
2025-09-02 16:31:00+00:00,0.324,95.495,0.815,1.35,78.209,266.363
2025-09-02 16:32:00+00:00,1.1,97.078,0.988,1.606,78.348,266.571
2025-09-02 16:33:00+00:00,1.195,96.788,1.004,1.652,78.488,266.779
2025-09-02 16:34:00+00:00,1.378,96.03,1.032,1.728,78.628,266.988
2025-09-02 16:35:00+00:00,1.209,93.593,0.973,1.646,78.767,267.196
2025-09-02 16:36:00+00:00,0.12,89.96,0.724,1.246,78.907,267.404
2025-09-02 16:37:00+00:00,0.808,90.883,0.869,1.379,79.047,267.611
2025-09-02 16:38:00+00:00,3.072,96.063,1.344,2.149,79.186,267.819
2025-09-02 16:39:00+00:00,3.584,98.843,1.453,2.42,79.326,268.027
2025-09-02 16:40:00+00:00,2.781,97.167,1.278,2.215,79.466,268.234
2025-09-02 16:41:00+00:00,2.888,96.125,1.284,2.097,79.605,268.442
2025-09-02 16:42:00+00:00,3.054,94.74,1.294,2.209,79.745,268.649
2025-09-02 16:43:00+00:00,1.766,90.485,1.021,1.782,79.885,268.856
2025-09-02 16:44:00+00:00,0.984,85.622,0.84,1.449,80.024,269.063
2025-09-02 16:45:00+00:00,0.391,81.217,0.699,1.204,80.164,269.27
2025-09-02 16:46:00+00:00,0.305,78.457,0.661,1.123,80.303,269.477
2025-09-02 16:47:00+00:00,0.298,77.313,0.651,1.094,80.443,269.684
2025-09-02 16:48:00+00:00,0.628,76.8,0.702,1.166,80.583,269.891
2025-09-02 16:49:00+00:00,0.584,75.52,0.682,1.161,80.722,270.097
2025-09-02 16:50:00+00:00,0.448,73.873,0.645,1.096,80.861,270.304
2025-09-02 16:51:00+00:00,0.232,72.333,0.597,1.018,81.001,270.51
2025-09-02 16:52:00+00:00,0.283,71.11,0.597,0.999,81.14,270.717
2025-09-02 16:53:00+00:00,0.609,69.63,0.636,1.064,81.28,270.923
2025-09-02 16:54:00+00:00,0.704,67.165,0.63,1.067,81.419,271.129
2025-09-02 16:55:00+00:00,1.046,64.312,0.656,1.105,81.558,271.336
2025-09-02 16:56:00+00:00,0.755,60.632,0.579,1.019,81.697,271.542
2025-09-02 16:57:00+00:00,0.445,56.902,0.502,0.873,81.836,271.748
2025-09-02 16:58:00+00:00,0.899,54.698,0.549,0.925,81.975,271.954
2025-09-02 16:59:00+00:00,1.581,53.895,0.636,1.085,82.114,272.16
2025-09-02 17:00:00+00:00,1.285,52.952,0.581,1.038,82.253,272.366
2025-09-02 17:01:00+00:00,0.345,51.807,0.442,0.792,82.392,272.571
2025-09-02 17:02:00+00:00,0.213,52.035,0.426,0.737,82.531,272.777
2025-09-02 17:03:00+00:00,0.141,52.965,0.424,0.729,82.67,272.983
2025-09-02 17:04:00+00:00,0.133,54.053,0.432,0.737,82.808,273.189
2025-09-02 17:05:00+00:00,0.097,54.812,0.435,0.738,82.947,273.394
2025-09-02 17:06:00+00:00,0.088,55.092,0.436,0.739,83.085,273.6
2025-09-02 17:07:00+00:00,0.093,54.757,0.434,0.736,83.223,273.806
2025-09-02 17:08:00+00:00,0.112,54.028,0.432,0.73,83.362,274.011
2025-09-02 17:09:00+00:00,0.162,53.367,0.433,0.73,83.5,274.217
2025-09-02 17:10:00+00:00,0.177,52.882,0.431,0.728,83.638,274.422
2025-09-02 17:11:00+00:00,0.117,52.27,0.42,0.707,83.776,274.628
2025-09-02 17:12:00+00:00,0.073,51.543,0.409,0.688,83.913,274.833
2025-09-02 17:13:00+00:00,0.035,50.727,0.398,0.668,84.051,275.038
2025-09-02 17:14:00+00:00,0.018,49.658,0.387,0.651,84.188,275.244
2025-09-02 17:15:00+00:00,0.011,48.222,0.375,0.632,84.326,275.449
2025-09-02 17:16:00+00:00,0.008,46.498,0.361,0.61,84.463,275.654
2025-09-02 17:17:00+00:00,0.007,44.63,0.346,0.586,84.6,275.86
2025-09-02 17:18:00+00:00,0.007,42.77,0.331,0.562,84.737,276.065
2025-09-02 17:19:00+00:00,0.008,40.975,0.316,0.54,84.873,276.27
2025-09-02 17:20:00+00:00,0.011,39.208,0.302,0.518,85.01,276.476
2025-09-02 17:21:00+00:00,0.015,37.415,0.288,0.496,85.146,276.681
2025-09-02 17:22:00+00:00,0.02,35.623,0.274,0.473,85.282,276.886
2025-09-02 17:23:00+00:00,0.048,33.913,0.264,0.455,85.418,277.092
2025-09-02 17:24:00+00:00,0.167,32.482,0.262,0.451,85.554,277.297
2025-09-02 17:25:00+00:00,0.305,31.49,0.265,0.459,85.689,277.502
2025-09-02 17:26:00+00:00,0.429,31.113,0.271,0.471,85.824,277.708
2025-09-02 17:27:00+00:00,0.574,31.073,0.282,0.49,85.959,277.913
2025-09-02 17:28:00+00:00,0.592,30.687,0.279,0.487,86.094,278.118
2025-09-02 17:29:00+00:00,0.707,29.942,0.279,0.49,86.228,278.324
2025-09-02 17:30:00+00:00,0.435,28.745,0.25,0.446,86.362,278.529
2025-09-02 17:31:00+00:00,0.116,27.145,0.214,0.384,86.496,278.735
2025-09-02 17:32:00+00:00,0.027,25.592,0.195,0.347,86.629,278.94
2025-09-02 17:33:00+00:00,0.017,24.257,0.183,0.327,86.762,279.145
2025-09-02 17:34:00+00:00,0.012,23.02,0.172,0.311,86.895,279.351
2025-09-02 17:35:00+00:00,0.009,21.852,0.163,0.295,87.027,279.556
2025-09-02 17:36:00+00:00,0.007,20.775,0.154,0.281,87.159,279.762
2025-09-02 17:37:00+00:00,0.005,19.807,0.146,0.267,87.29,279.968
2025-09-02 17:38:00+00:00,0.004,18.908,0.139,0.256,87.421,280.173
2025-09-02 17:39:00+00:00,0.002,18.082,0.131,0.245,87.551,280.379
2025-09-02 17:40:00+00:00,0.002,17.268,0.124,0.235,87.681,280.585
2025-09-02 17:41:00+00:00,0.001,16.483,0.117,0.225,87.811,280.79
2025-09-02 17:42:00+00:00,0.001,15.695,0.111,0.214,87.939,280.996
2025-09-02 17:43:00+00:00,0.0,14.898,0.104,0.204,88.067,281.202
2025-09-02 17:44:00+00:00,-0.0,14.04,0.096,0.193,88.195,281.408
2025-09-02 17:45:00+00:00,-0.0,13.105,0.088,0.182,88.322,281.614
